artist_name,title,Year,word_count,word,linenumber,sentiment
Perry Como,Prisoner of Love,1946,184,break,12,surprise
Perry Como,Prisoner of Love,1946,184,prisoner,28,anger
Perry Como,Prisoner of Love,1946,184,prisoner,28,disgust
Perry Como,Prisoner of Love,1946,184,prisoner,28,fear
Perry Como,Prisoner of Love,1946,184,prisoner,28,negative
Perry Como,Prisoner of Love,1946,184,prisoner,28,sadness
Perry Como,Prisoner of Love,1946,184,love,30,joy
Perry Como,Prisoner of Love,1946,184,love,30,positive
Perry Como,Prisoner of Love,1946,184,wait,37,anticipation
Perry Como,Prisoner of Love,1946,184,wait,37,negative
Perry Como,Prisoner of Love,1946,184,master,42,positive
Perry Como,Prisoner of Love,1946,184,fate,45,anticipation
Perry Como,Prisoner of Love,1946,184,fate,45,negative
Perry Como,Prisoner of Love,1946,184,escape,49,anticipation
Perry Como,Prisoner of Love,1946,184,escape,49,fear
Perry Como,Prisoner of Love,1946,184,escape,49,negative
Perry Como,Prisoner of Love,1946,184,escape,49,positive
Perry Como,Prisoner of Love,1946,184,late,53,negative
Perry Como,Prisoner of Love,1946,184,late,53,sadness
Perry Como,Prisoner of Love,1946,184,prisoner,58,anger
Perry Como,Prisoner of Love,1946,184,prisoner,58,disgust
Perry Como,Prisoner of Love,1946,184,prisoner,58,fear
Perry Como,Prisoner of Love,1946,184,prisoner,58,negative
Perry Como,Prisoner of Love,1946,184,prisoner,58,sadness
Perry Como,Prisoner of Love,1946,184,love,60,joy
Perry Como,Prisoner of Love,1946,184,love,60,positive
Perry Como,Prisoner of Love,1946,184,good,63,anticipation
Perry Como,Prisoner of Love,1946,184,good,63,joy
Perry Como,Prisoner of Love,1946,184,good,63,positive
Perry Como,Prisoner of Love,1946,184,good,63,surprise
Perry Como,Prisoner of Love,1946,184,good,63,trust
Perry Como,Prisoner of Love,1946,184,creeping,100,anticipation
Perry Como,Prisoner of Love,1946,184,prisoner,111,anger
Perry Como,Prisoner of Love,1946,184,prisoner,111,disgust
Perry Como,Prisoner of Love,1946,184,prisoner,111,fear
Perry Como,Prisoner of Love,1946,184,prisoner,111,negative
Perry Como,Prisoner of Love,1946,184,prisoner,111,sadness
Perry Como,Prisoner of Love,1946,184,love,113,joy
Perry Como,Prisoner of Love,1946,184,love,113,positive
Perry Como,Prisoner of Love,1946,184,good,116,anticipation
Perry Como,Prisoner of Love,1946,184,good,116,joy
Perry Como,Prisoner of Love,1946,184,good,116,positive
Perry Como,Prisoner of Love,1946,184,good,116,surprise
Perry Como,Prisoner of Love,1946,184,good,116,trust
Perry Como,Prisoner of Love,1946,184,creeping,153,anticipation
Perry Como,Prisoner of Love,1946,184,prisoner,164,anger
Perry Como,Prisoner of Love,1946,184,prisoner,164,disgust
Perry Como,Prisoner of Love,1946,184,prisoner,164,fear
Perry Como,Prisoner of Love,1946,184,prisoner,164,negative
Perry Como,Prisoner of Love,1946,184,prisoner,164,sadness
Perry Como,Prisoner of Love,1946,184,love,166,joy
Perry Como,Prisoner of Love,1946,184,love,166,positive
Francis Craig,Near You,1947,175,stray,28,negative
Francis Craig,Near You,1947,175,spent,40,negative
Francis Craig,Near You,1947,175,content,47,joy
Francis Craig,Near You,1947,175,content,47,positive
Francis Craig,Near You,1947,175,content,47,trust
Francis Craig,Near You,1947,175,rest,61,positive
Francis Craig,Near You,1947,175,happy,75,anticipation
Francis Craig,Near You,1947,175,happy,75,joy
Francis Craig,Near You,1947,175,happy,75,positive
Francis Craig,Near You,1947,175,happy,75,trust
Francis Craig,Near You,1947,175,wonderful,81,joy
Francis Craig,Near You,1947,175,wonderful,81,positive
Francis Craig,Near You,1947,175,wonderful,81,surprise
Francis Craig,Near You,1947,175,wonderful,81,trust
Francis Craig,Near You,1947,175,special,85,joy
Francis Craig,Near You,1947,175,special,85,positive
Francis Craig,Near You,1947,175,kind,86,joy
Francis Craig,Near You,1947,175,kind,86,positive
Francis Craig,Near You,1947,175,kind,86,trust
Francis Craig,Near You,1947,175,stray,110,negative
Francis Craig,Near You,1947,175,spent,123,negative
Francis Craig,Near You,1947,175,content,130,joy
Francis Craig,Near You,1947,175,content,130,positive
Francis Craig,Near You,1947,175,content,130,trust
Francis Craig,Near You,1947,175,wonderfully,131,joy
Francis Craig,Near You,1947,175,wonderfully,131,positive
Francis Craig,Near You,1947,175,wonderfully,131,surprise
Francis Craig,Near You,1947,175,content,132,joy
Francis Craig,Near You,1947,175,content,132,positive
Francis Craig,Near You,1947,175,content,132,trust
Francis Craig,Near You,1947,175,rest,149,positive
Francis Craig,Near You,1947,175,happy,156,anticipation
Francis Craig,Near You,1947,175,happy,156,joy
Francis Craig,Near You,1947,175,happy,156,positive
Francis Craig,Near You,1947,175,happy,156,trust
Francis Craig,Near You,1947,175,happy,157,anticipation
Francis Craig,Near You,1947,175,happy,157,joy
Francis Craig,Near You,1947,175,happy,157,positive
Francis Craig,Near You,1947,175,happy,157,trust
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,dark,8,sadness
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mighty,28,anger
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mighty,28,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mighty,28,joy
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mighty,28,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mighty,28,trust
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,cloudy,45,sadness
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ay,49,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ghost,54,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,sky,58,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,fire,64,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,hot,80,anger
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,fear,88,anger
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,fear,88,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,fear,88,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,sky,97,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mournful,109,anger
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mournful,109,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mournful,109,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,mournful,109,sadness
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,cry,110,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,cry,110,sadness
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ay,113,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ghost,117,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,sky,121,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,gaunt,124,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,blurred,128,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,sweat,134,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,catch,139,surprise
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,sky,160,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,fire,164,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,cry,171,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,cry,171,sadness
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ghost,178,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,sky,182,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,save,200,joy
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,save,200,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,save,200,trust
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,hell,204,anger
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,hell,204,disgust
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,hell,204,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,hell,204,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,hell,204,sadness
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,change,212,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,catch,225,surprise
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,endless,231,anger
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,endless,231,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,endless,231,joy
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,endless,231,negative
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,endless,231,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,endless,231,sadness
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,endless,231,trust
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ay,235,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ay,238,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ghost,245,fear
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,sky,249,positive
Vaughn Monroe,Riders in the Sky (A Cowboy Legend),1949,258,ay,252,positive
The Weavers,Goodnight Irene,1950,134,notion,70,positive
The Weavers,Goodnight Irene,1950,134,jump,72,joy
The Weavers,Goodnight Irene,1950,134,jump,72,positive
The Weavers,Goodnight Irene,1950,134,drown,77,fear
The Weavers,Goodnight Irene,1950,134,drown,77,negative
The Weavers,Goodnight Irene,1950,134,drown,77,sadness
The Weavers,Goodnight Irene,1950,134,late,100,negative
The Weavers,Goodnight Irene,1950,134,late,100,sadness
Nat “King” Cole,Too Young,1951,98,love,15,joy
Nat “King” Cole,Too Young,1951,98,love,15,positive
Nat “King” Cole,Too Young,1951,98,word,21,positive
Nat “King” Cole,Too Young,1951,98,word,21,trust
Nat “King” Cole,Too Young,1951,98,word,23,positive
Nat “King” Cole,Too Young,1951,98,word,23,trust
Nat “King” Cole,Too Young,1951,98,love,44,joy
Nat “King” Cole,Too Young,1951,98,love,44,positive
Nat “King” Cole,Too Young,1951,98,love,73,joy
Nat “King” Cole,Too Young,1951,98,love,73,positive
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,3,anticipation
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,3,joy
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,3,positive
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,3,surprise
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,5,anticipation
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,5,fear
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,5,negative
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,5,sadness
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,23,anticipation
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,23,fear
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,23,negative
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,worry,23,sadness
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,51,anticipation
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,51,joy
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,51,positive
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,kiss,51,surprise
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,pretending,57,anger
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,pretending,57,negative
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,break,64,surprise
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,darling,77,joy
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,darling,77,positive
Percy Faith & His Orchestra,The Song from “Moulin Rouge”,1953,88,darling,77,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,kiss,4,anticipation
Kitty Kallen,Little Things Mean a Lot,1954,203,kiss,4,joy
Kitty Kallen,Little Things Mean a Lot,1954,203,kiss,4,positive
Kitty Kallen,Little Things Mean a Lot,1954,203,kiss,4,surprise
Kitty Kallen,Little Things Mean a Lot,1954,203,cross,35,anger
Kitty Kallen,Little Things Mean a Lot,1954,203,cross,35,fear
Kitty Kallen,Little Things Mean a Lot,1954,203,cross,35,negative
Kitty Kallen,Little Things Mean a Lot,1954,203,cross,35,sadness
Kitty Kallen,Little Things Mean a Lot,1954,203,honey,80,positive
Kitty Kallen,Little Things Mean a Lot,1954,203,money,84,anger
Kitty Kallen,Little Things Mean a Lot,1954,203,money,84,anticipation
Kitty Kallen,Little Things Mean a Lot,1954,203,money,84,joy
Kitty Kallen,Little Things Mean a Lot,1954,203,money,84,positive
Kitty Kallen,Little Things Mean a Lot,1954,203,money,84,surprise
Kitty Kallen,Little Things Mean a Lot,1954,203,money,84,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,lost,91,negative
Kitty Kallen,Little Things Mean a Lot,1954,203,lost,91,sadness
Kitty Kallen,Little Things Mean a Lot,1954,203,shoulder,97,positive
Kitty Kallen,Little Things Mean a Lot,1954,203,shoulder,97,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,cry,99,negative
Kitty Kallen,Little Things Mean a Lot,1954,203,cry,99,sadness
Kitty Kallen,Little Things Mean a Lot,1954,203,gray,107,disgust
Kitty Kallen,Little Things Mean a Lot,1954,203,gray,107,sadness
Kitty Kallen,Little Things Mean a Lot,1954,203,secret,121,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,122,joy
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,122,positive
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,122,surprise
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,122,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,show,124,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,lost,147,negative
Kitty Kallen,Little Things Mean a Lot,1954,203,lost,147,sadness
Kitty Kallen,Little Things Mean a Lot,1954,203,shoulder,153,positive
Kitty Kallen,Little Things Mean a Lot,1954,203,shoulder,153,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,cry,155,negative
Kitty Kallen,Little Things Mean a Lot,1954,203,cry,155,sadness
Kitty Kallen,Little Things Mean a Lot,1954,203,gray,163,disgust
Kitty Kallen,Little Things Mean a Lot,1954,203,gray,163,sadness
Kitty Kallen,Little Things Mean a Lot,1954,203,secret,177,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,178,joy
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,178,positive
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,178,surprise
Kitty Kallen,Little Things Mean a Lot,1954,203,smile,178,trust
Kitty Kallen,Little Things Mean a Lot,1954,203,show,180,trust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,cherry,2,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,blossom,6,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,blossom,6,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,true,10,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,true,10,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,true,10,trust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,lover,11,anticipation
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,lover,11,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,lover,11,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,lover,11,trust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,cherry,16,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,blossom,20,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,blossom,20,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,cherry,31,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,32,anger
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,32,anticipation
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,32,disgust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,32,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,32,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,32,surprise
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,32,trust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,36,anger
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,36,anticipation
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,36,disgust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,36,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,36,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,36,surprise
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,tree,36,trust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,grow,38,anticipation
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,grow,38,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,grow,38,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,grow,38,trust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,bride,46,anticipation
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,bride,46,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,bride,46,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,bride,46,trust
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,long,49,anticipation
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,long,50,anticipation
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,joined,66,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,fall,74,negative
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,fall,74,sadness
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,cherry,110,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,blossom,114,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,blossom,114,positive
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,love,119,joy
Pérez Prado,Cherry Pink and Apple Blossom White,1955,124,love,119,positive
Elvis Presley,Heartbreak Hotel,1956,227,baby,4,joy
Elvis Presley,Heartbreak Hotel,1956,227,baby,4,positive
Elvis Presley,Heartbreak Hotel,1956,227,found,8,joy
Elvis Presley,Heartbreak Hotel,1956,227,found,8,positive
Elvis Presley,Heartbreak Hotel,1956,227,found,8,trust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,20,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,20,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,20,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,20,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,20,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,30,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,30,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,30,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,30,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,30,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,37,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,37,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,37,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,37,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,37,sadness
Elvis Presley,Heartbreak Hotel,1956,227,die,40,fear
Elvis Presley,Heartbreak Hotel,1956,227,die,40,negative
Elvis Presley,Heartbreak Hotel,1956,227,die,40,sadness
Elvis Presley,Heartbreak Hotel,1956,227,broken,52,anger
Elvis Presley,Heartbreak Hotel,1956,227,broken,52,fear
Elvis Presley,Heartbreak Hotel,1956,227,broken,52,negative
Elvis Presley,Heartbreak Hotel,1956,227,broken,52,sadness
Elvis Presley,Heartbreak Hotel,1956,227,cry,56,negative
Elvis Presley,Heartbreak Hotel,1956,227,cry,56,sadness
Elvis Presley,Heartbreak Hotel,1956,227,gloom,60,negative
Elvis Presley,Heartbreak Hotel,1956,227,gloom,60,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,66,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,66,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,66,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,66,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,66,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,72,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,72,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,72,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,72,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,72,sadness
Elvis Presley,Heartbreak Hotel,1956,227,die,75,fear
Elvis Presley,Heartbreak Hotel,1956,227,die,75,negative
Elvis Presley,Heartbreak Hotel,1956,227,die,75,sadness
Elvis Presley,Heartbreak Hotel,1956,227,long,93,anticipation
Elvis Presley,Heartbreak Hotel,1956,227,lonely,95,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,95,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,95,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,95,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,95,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,109,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,109,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,109,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,109,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,109,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,116,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,116,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,116,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,116,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,116,sadness
Elvis Presley,Heartbreak Hotel,1956,227,die,119,fear
Elvis Presley,Heartbreak Hotel,1956,227,die,119,negative
Elvis Presley,Heartbreak Hotel,1956,227,die,119,sadness
Elvis Presley,Heartbreak Hotel,1956,227,baby,124,joy
Elvis Presley,Heartbreak Hotel,1956,227,baby,124,positive
Elvis Presley,Heartbreak Hotel,1956,227,tale,131,positive
Elvis Presley,Heartbreak Hotel,1956,227,lonely,140,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,140,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,140,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,140,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,140,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,154,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,154,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,154,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,154,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,154,sadness
Elvis Presley,Heartbreak Hotel,1956,227,baby,155,joy
Elvis Presley,Heartbreak Hotel,1956,227,baby,155,positive
Elvis Presley,Heartbreak Hotel,1956,227,lonely,160,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,160,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,160,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,160,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,160,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,164,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,164,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,164,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,164,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,164,sadness
Elvis Presley,Heartbreak Hotel,1956,227,die,167,fear
Elvis Presley,Heartbreak Hotel,1956,227,die,167,negative
Elvis Presley,Heartbreak Hotel,1956,227,die,167,sadness
Elvis Presley,Heartbreak Hotel,1956,227,broken,179,anger
Elvis Presley,Heartbreak Hotel,1956,227,broken,179,fear
Elvis Presley,Heartbreak Hotel,1956,227,broken,179,negative
Elvis Presley,Heartbreak Hotel,1956,227,broken,179,sadness
Elvis Presley,Heartbreak Hotel,1956,227,cry,183,negative
Elvis Presley,Heartbreak Hotel,1956,227,cry,183,sadness
Elvis Presley,Heartbreak Hotel,1956,227,gloom,187,negative
Elvis Presley,Heartbreak Hotel,1956,227,gloom,187,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,195,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,195,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,195,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,195,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,195,sadness
Elvis Presley,Heartbreak Hotel,1956,227,baby,196,joy
Elvis Presley,Heartbreak Hotel,1956,227,baby,196,positive
Elvis Presley,Heartbreak Hotel,1956,227,lonely,200,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,200,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,200,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,200,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,200,sadness
Elvis Presley,Heartbreak Hotel,1956,227,lonely,204,anger
Elvis Presley,Heartbreak Hotel,1956,227,lonely,204,disgust
Elvis Presley,Heartbreak Hotel,1956,227,lonely,204,fear
Elvis Presley,Heartbreak Hotel,1956,227,lonely,204,negative
Elvis Presley,Heartbreak Hotel,1956,227,lonely,204,sadness
Elvis Presley,Heartbreak Hotel,1956,227,die,207,fear
Elvis Presley,Heartbreak Hotel,1956,227,die,207,negative
Elvis Presley,Heartbreak Hotel,1956,227,die,207,sadness
Elvis Presley,All Shook Up,1957,263,bless,4,anticipation
Elvis Presley,All Shook Up,1957,263,bless,4,joy
Elvis Presley,All Shook Up,1957,263,bless,4,positive
Elvis Presley,All Shook Up,1957,263,bless,4,trust
Elvis Presley,All Shook Up,1957,263,wrong,8,negative
Elvis Presley,All Shook Up,1957,263,tree,19,anger
Elvis Presley,All Shook Up,1957,263,tree,19,anticipation
Elvis Presley,All Shook Up,1957,263,tree,19,disgust
Elvis Presley,All Shook Up,1957,263,tree,19,joy
Elvis Presley,All Shook Up,1957,263,tree,19,positive
Elvis Presley,All Shook Up,1957,263,tree,19,surprise
Elvis Presley,All Shook Up,1957,263,tree,19,trust
Elvis Presley,All Shook Up,1957,263,wild,25,negative
Elvis Presley,All Shook Up,1957,263,wild,25,surprise
Elvis Presley,All Shook Up,1957,263,bug,28,disgust
Elvis Presley,All Shook Up,1957,263,bug,28,fear
Elvis Presley,All Shook Up,1957,263,bug,28,negative
