id,title,release_date,artist_id,artist_name,Year,lyrics,html_lyrics
119855,Heartbreak Hotel,1956-01-27,1645,Elvis Presley,1956,"Well, since my baby left meWell, I found a new place to dwellWell, it's down at the end of Lonely StreetAt Heartbreak Hotel Where I'll be, I'll be so lonely, babyWell, I'm so lonelyI'll be so lonely, I could die Although it's always crowded You still can find some room For broken-hearted lovers To cry there in their gloom They'll be, they'll be so lonely, babyThey'll be so lonelyThey're so lonely, they could die Now, the bellhop's tears keep flowin' And the desk clerk's dressed in black Well, they've been so long on Lonely Street They'll never, never look back And they get so, they get so lonely, babyWell, they are so lonelyThey're so lonely, they could die Well, now, if your baby leaves you And you got a tale to tell Well, just take a walk down Lonely StreetTo Heartbreak Hotel Where you will be, you will be, you'll be so lonely, baby Well, you will be lonely You'll be so lonely, you could die Although it's always crowded You still can find some room For broken-hearted lovers To cry there in their gloom Where they get so, they get so lonely, baby Well, they're so lonely They'll be so lonely, they could die","[Verse 1]<br/>Well, since my baby left meWell, I found a new place to dwellWell, it's down at the end of Lonely StreetAt Heartbreak Hotel<br/><br/>[Chorus]<br/>Where I'll be, I'll be so lonely, babyWell, I'm so lonelyI'll be so lonely, I could die<br/><br/>[Verse 2]<br/>Although it's always crowded<br/>You still can find some room<br/>For broken-hearted lovers<br/>To cry there in their gloom<br/><br/>[Chorus]<br/>They'll be, they'll be so lonely, babyThey'll be so lonelyThey're so lonely, they could die<br/><br/>[Verse 3]<br/>Now, the bellhop's tears keep flowin'<br/>And the desk clerk's dressed in black<br/>Well, they've been so long on Lonely Street<br/>They'll never, never look back<br/> [Chorus]<br/>And they get so, they get so lonely, babyWell, they are so lonelyThey're so lonely, they could die<br/><br/>[Verse 4]<br/>Well, now, if your baby leaves you<br/>And you got a tale to tell<br/>Well, just take a walk down Lonely StreetTo Heartbreak Hotel<br/><br/>[Chorus]<br/>Where you will be, you will be, you'll be so lonely, baby<br/>Well, you will be lonely<br/>You'll be so lonely, you could die<br/><br/>[Instrumental Bridge]<br/><br/>[Verse 2]<br/>Although it's always crowded<br/>You still can find some room<br/>For broken-hearted lovers<br/>To cry there in their gloom<br/><br/>[Chorus]<br/>Where they get so, they get so lonely, baby<br/>Well, they're so lonely<br/>They'll be so lonely, they could die"
197053,All Shook Up,1957-03-22,1645,Elvis Presley,1957,"Uh, well, a-bless my soul, what's wrong with me? I'm itchin' like a man on a fuzzy tree My friends say I'm actin' wild as a bug I'm in love, I'm all shook up Mm, ooh, yeah, yeah-yay Well, my hands are shaky, and my knees are weak I can't seem to stand on my own two feet Who do you thank when you have such luck? I'm in love, I'm all shook up Mm, ooh, yeah, yeah-yay Well, please don't ask me what's on my mind I'm a little mixed up, but I feel fine When I'm near the girl that I love best My heart beats so it scares me to death When she touched my hand, what a chill I got Her lips are like a volcano that's hot I'm proud to say that she's my buttercup I'm in love, I'm all shook up Mm, ooh, yeah, yeah-yay My tongue gets tied when I try to speak My insides shake like a leaf on a tree There's only one cure for this body of mine That's to have that girl that I love so fine She touched my hand, what a chill I got Her lips are like a volcano that's hot I'm proud to say that she's my buttercup I'm in love, uh, I'm all shook up Mm, ooh, yeah, yeah-yay Mm, ooh, yeah, yeah I'm all shook up","[Verse 1]<br/>Uh, well, a-bless my soul, what's wrong with me?<br/>I'm itchin' like a man on a fuzzy tree<br/>My friends say I'm actin' wild as a bug<br/>I'm in love, I'm all shook up<br/>Mm, ooh, yeah, yeah-yay<br/><br/>[Verse 2]<br/>Well, my hands are shaky, and my knees are weak<br/>I can't seem to stand on my own two feet<br/>Who do you thank when you have such luck?<br/>I'm in love, I'm all shook up<br/>Mm, ooh, yeah, yeah-yay<br/><br/>[Bridge]<br/>Well, please don't ask me what's on my mind<br/>I'm a little mixed up, but I feel fine<br/>When I'm near the girl that I love best<br/>My heart beats so it scares me to death<br/><br/>[Verse 3]<br/>When she touched my hand, what a chill I got<br/>Her lips are like a volcano that's hot<br/>I'm proud to say that she's my buttercup<br/>I'm in love, I'm all shook up<br/>Mm, ooh, yeah, yeah-yay<br/> [Bridge]<br/>My tongue gets tied when I try to speak<br/>My insides shake like a leaf on a tree<br/>There's only one cure for this body of mine<br/>That's to have that girl that I love so fine<br/><br/>[Verse 4]<br/>She touched my hand, what a chill I got<br/>Her lips are like a volcano that's hot<br/>I'm proud to say that she's my buttercup<br/>I'm in love, uh, I'm all shook up<br/>Mm, ooh, yeah, yeah-yay<br/><br/>[Outro]<br/>Mm, ooh, yeah, yeah<br/>I'm all shook up"
1053739,Nel Blu Dipinto Di Blu (Volare),NA,50153,Domenico Modugno,1958,"Penso che un sogno così non ritorni mai più Mi dipingevo le mani e la faccia di blu Poi d'improvviso venivo dal vento rapito E incominciavo a volare nel cielo infinito Volare, oh oh Cantare, oh oh oh oh Nel blu dipinto di blu Felice di stare lassù E volavo, volavo felice Più in alto del sole ed ancora più su Mentre il mondo pian piano spariva, lontano laggiù Una musica dolce suonava soltanto per me Volare, oh oh Cantare, oh oh oh oh Nel blu dipinto di blu Felice di stare lassù Ma tutti i sogni nell'alba svaniscon perché Quando tramonta la luna li porta con sé Ma io continuo a sognare negli occhi tuoi belli Che sono blu come un cielo trapunto di stelle Volare, oh oh Cantare, oh oh oh oh Nel blu degli occhi tuoi blu Felice di stare quaggiù E continuo a volare felice Più in alto del sole ed ancora più su Mentre il mondo pian piano scompare negli occhi tuoi blu La tua voce è una musica dolce che suona per me Volare, oh oh Cantare, oh oh oh oh Nel blu degli occhi tuoi blu Felice di stare quaggiù Nel blu degli occhi tuoi blu Felice di stare quaggiù... con te","[Testo di ""Nel Blu Dipinto Di Blu (Volare)""]<br/><br/>[Strofa 1]<br/>Penso che un sogno così non ritorni mai più<br/>Mi dipingevo le mani e la faccia di blu<br/>Poi d'improvviso venivo dal vento rapito<br/>E incominciavo a volare nel cielo infinito<br/><br/>[Ritornello]<br/>Volare, oh oh<br/>Cantare, oh oh oh oh<br/>Nel blu dipinto di blu<br/>Felice di stare lassù<br/><br/>[Strofa 2]<br/>E volavo, volavo felice<br/>Più in alto del sole ed ancora più su<br/>Mentre il mondo pian piano spariva, lontano laggiù<br/>Una musica dolce suonava soltanto per me<br/><br/>[Ritornello]<br/>Volare, oh oh<br/>Cantare, oh oh oh oh<br/>Nel blu dipinto di blu<br/>Felice di stare lassù<br/> [Strofa 3]<br/>Ma tutti i sogni nell'alba svaniscon perché<br/>Quando tramonta la luna li porta con sé<br/>Ma io continuo a sognare negli occhi tuoi belli<br/>Che sono blu come un cielo trapunto di stelle<br/><br/>[Ritornello]<br/>Volare, oh oh<br/>Cantare, oh oh oh oh<br/>Nel blu degli occhi tuoi blu<br/>Felice di stare quaggiù<br/><br/>[Strofa 4]<br/>E continuo a volare felice<br/>Più in alto del sole ed ancora più su<br/>Mentre il mondo pian piano scompare negli occhi tuoi blu<br/>La tua voce è una musica dolce che suona per me<br/><br/>[Ritornello]<br/>Volare, oh oh<br/>Cantare, oh oh oh oh<br/>Nel blu degli occhi tuoi blu<br/>Felice di stare quaggiù<br/>Nel blu degli occhi tuoi blu<br/>Felice di stare quaggiù... con te"
563949,The Battle of New Orleans,1959-04-06,195358,Johnny Horton,1959,"In 1814 we took a little tripAlong with Colonel Jackson down the mighty Mississip We took a little bacon and we took a little beans And we caught the bloody British in a town near New Orleans We fired our guns and the British kept a-comin' There wasn't nigh as many as there was a while ago We fired once more and they began to runnin' On down the Mississippi to the Gulf of Mexico We looked down a river and we see'd the British come (Hut-two three-four) And there must have been a hundred of 'em beatin' on the drums (Hut-two three-four) They stepped so high and they made their bugles ring (Hut-two three-four) We stood beside our cotton bales and didn't say a thing (Hut-two three-four) We fired our guns and the British kept a-comin' There wasn't nigh as many as there was a while ago We fired once more and they began to runnin' On down the Mississippi to the Gulf of Mexico Old Hickory said we could take 'em by surprise(One-hut, two-three-four)If we didn't fire our muskets 'til we looked 'em in the eye (One-hut, two-three-four) We held our fire 'til we see their faces well (Hut, two-three-four) Then we opened up our squirrel guns And really gave 'em - well we Fired our guns and the British kept a-comin' There wasn't nigh as many as there was a while ago We fired once more and they began to runnin' On down the Mississippi to the Gulf of Mexico Yeah, they ran through the briars and they ran through the brambles(One-hup-two, hup-two-three-four)And they ran through the bushes where a rabbit couldn't go (Hup-two, hup-two-three-four) They ran so fast that the hounds couldn't catch 'em (Hup-two, one-two-three-four) On down the Mississippi to the Gulf of Mexico (One-two, hup-two-three-four) We fired our cannon 'til the barrel melted downSo we grabbed an alligator and we fought another roundWe filled his head with cannon balls and powdered his behindAnd when we touched the powder off the gator lost his mind We fired our guns and the British kept a-comin' There wasn't nigh as many as there was a while ago We fired once more and they began to runnin' On down the Mississippi to the Gulf of Mexico Yeah, they ran through the briars and they ran through the brambles(One-hup-two, hup-two-three-four)And they ran through the bushes where a rabbit couldn't go (Hup-two, hup-two-three-four) They ran so fast that the hounds couldn't catch 'em (Hup-two, one-two-three-four) On down the Mississippi to the Gulf of Mexico (One-two, hup-two-three-four) (Sound off three-four) (One-two, hup-two-three-four) (Sound off three-four) (One-two, hup-two-three-four) (Sound off three-four)","[Verse 1]<br/>In 1814 we took a little tripAlong with Colonel Jackson down the mighty Mississip<br/>We took a little bacon and we took a little beans<br/>And we caught the bloody British in a town near New Orleans<br/><br/>[Chorus]<br/>We fired our guns and the British kept a-comin'<br/>There wasn't nigh as many as there was a while ago<br/>We fired once more and they began to runnin'<br/>On down the Mississippi to the Gulf of Mexico<br/><br/>[Verse 2]<br/>We looked down a river and we see'd the British come<br/>(Hut-two three-four)<br/>And there must have been a hundred of 'em beatin' on the drums<br/>(Hut-two three-four)<br/>They stepped so high and they made their bugles ring<br/>(Hut-two three-four)<br/>We stood beside our cotton bales and didn't say a thing<br/>(Hut-two three-four)<br/><br/>[Chorus]<br/>We fired our guns and the British kept a-comin'<br/>There wasn't nigh as many as there was a while ago<br/>We fired once more and they began to runnin'<br/>On down the Mississippi to the Gulf of Mexico<br/> [Verse 3]<br/>Old Hickory said we could take 'em by surprise(One-hut, two-three-four)If we didn't fire our muskets 'til we looked 'em in the eye<br/>(One-hut, two-three-four)<br/>We held our fire 'til we see their faces well<br/>(Hut, two-three-four)<br/>Then we opened up our squirrel guns<br/>And really gave 'em - well we<br/><br/>[Chorus]<br/>Fired our guns and the British kept a-comin'<br/>There wasn't nigh as many as there was a while ago<br/>We fired once more and they began to runnin'<br/>On down the Mississippi to the Gulf of Mexico<br/><br/>[Verse 4]<br/>Yeah, they ran through the briars and they ran through the brambles(One-hup-two, hup-two-three-four)And they ran through the bushes where a rabbit couldn't go<br/>(Hup-two, hup-two-three-four)<br/>They ran so fast that the hounds couldn't catch 'em<br/>(Hup-two, one-two-three-four)<br/>On down the Mississippi to the Gulf of Mexico<br/>(One-two, hup-two-three-four)<br/> [Verse 5]<br/>We fired our cannon 'til the barrel melted downSo we grabbed an alligator and we fought another roundWe filled his head with cannon balls and powdered his behindAnd when we touched the powder off the gator lost his mind<br/><br/>[Chorus]<br/>We fired our guns and the British kept a-comin'<br/>There wasn't nigh as many as there was a while ago<br/>We fired once more and they began to runnin'<br/>On down the Mississippi to the Gulf of Mexico<br/><br/>[Verse 4]<br/>Yeah, they ran through the briars and they ran through the brambles(One-hup-two, hup-two-three-four)And they ran through the bushes where a rabbit couldn't go<br/>(Hup-two, hup-two-three-four)<br/>They ran so fast that the hounds couldn't catch 'em<br/>(Hup-two, one-two-three-four)<br/>On down the Mississippi to the Gulf of Mexico<br/>(One-two, hup-two-three-four)<br/>(Sound off three-four)<br/>(One-two, hup-two-three-four)<br/>(Sound off three-four)<br/>(One-two, hup-two-three-four)<br/>(Sound off three-four)"
2179966,The Theme from “A Summer Place”,NA,522264,Percy Faith & His Orchestra,1960,,
1354566,Tossin’ and Turnin’,1961-04-30,374375,Bobby Lewis,1961,"Baby Baby You did something to me I couldn't sleep at all last night Just a-thinkin' of you Baby, things weren't right Well, I was tossin' and turnin' Turnin' and tossin' Tossin' and turnin' all night I kicked the blankets on the floor Turned my pillow upside down I never, never did before Because I was tossin' and turnin' Turnin' and tossin' Tossin' and turnin' all night Jumped out of bed Turned on the light I pulled down the shade Went to the kitchen for a bite Rolled up the shade Turned off the light I jumped back into bed It was the middle of the night The clock downstairs was strikin' four Couldn't get you off my mind I heard the milkman at the door 'Cause I was tossin' and turnin' Turnin' and tossin' Tossin' and turnin' all night Jumped out of bed Turned on the light I pulled down the shade Went to the kitchen for a bite Rolled up the shade Turned off the light I jumped back into bed It was the middle of the night The clock downstairs was strikin' four I couldn't get you off my mind I heard the milkman at the door 'Cause I was tossin' and turnin', hey-hey-hey-hey I was turnin' and tossin' all day-day-day I was tossin', hey-hey-hey and turnin' and tossin' Tossin' and turnin' all babe-babe-babe","[Intro]<br/>Baby<br/>Baby<br/>You did something to me<br/><br/>[Verse 1]<br/>I couldn't sleep at all last night<br/>Just a-thinkin' of you<br/>Baby, things weren't right<br/><br/>[Chorus]<br/>Well, I was tossin' and turnin'<br/>Turnin' and tossin'<br/>Tossin' and turnin' all night<br/><br/>[Verse 2]<br/>I kicked the blankets on the floor<br/>Turned my pillow upside down<br/>I never, never did before<br/><br/>[Chorus]<br/>Because I was tossin' and turnin'<br/>Turnin' and tossin'<br/>Tossin' and turnin' all night<br/><br/>[Bridge]<br/>Jumped out of bed<br/>Turned on the light<br/>I pulled down the shade<br/>Went to the kitchen for a bite<br/>Rolled up the shade<br/>Turned off the light<br/>I jumped back into bed<br/>It was the middle of the night<br/> [Verse 3]<br/>The clock downstairs was strikin' four<br/>Couldn't get you off my mind<br/>I heard the milkman at the door<br/><br/>[Chorus]<br/>'Cause I was tossin' and turnin'<br/>Turnin' and tossin'<br/>Tossin' and turnin' all night<br/><br/>[Instrumental Break]<br/><br/>[Bridge]<br/>Jumped out of bed<br/>Turned on the light<br/>I pulled down the shade<br/>Went to the kitchen for a bite<br/>Rolled up the shade<br/>Turned off the light<br/>I jumped back into bed<br/>It was the middle of the night<br/><br/>[Verse 3]<br/>The clock downstairs was strikin' four<br/>I couldn't get you off my mind<br/>I heard the milkman at the door<br/> [Outro]<br/>'Cause I was tossin' and turnin', hey-hey-hey-hey<br/>I was turnin' and tossin' all day-day-day<br/>I was tossin', hey-hey-hey and turnin' and tossin'<br/>Tossin' and turnin' all babe-babe-babe"
2200935,Stranger on the Shore,NA,347424,Acker Bilk,1962,,
822395,Sugar Shack,NA,386690,Jimmy Gilmer,1963,"Oh, there's a crazy little shack Beyond the tracks And everybody calls it The Sugar Shack Well, it's just a coffeehouse And it's made out of wood Expresso coffee tastes Mighty good That's not the reason why I've gotta get back Oh, to that Sugar Shack Whoa, baby, to that Sugar Shack Oh, there's this cute little girlie She's a-working there A black leotard And her feet are bare I'm gonna drink a lot of coffee Spend a little cash Make that girl love me When I put on some trash You can understand why I've gotta get back Oh, to that Sugar Shack Whoa, baby, to that Sugar Shack Yeah, honey, to that Sugar Shack Whoa, yes, to that Sugar Shack And now that Sugar Shack queen Is a-married to me, yeah, yeah We just sit around and dream Of those old memories Ah, but one of these days I'm gonna lay down tracks In the direction Of that Sugar Shack Just me and her, yes We're gonna go back Oh, to that Sugar Shack Whoa, oh, to that Sugar Shack Yeah, honey, to our Sugar Shack Yeah, yeah, yeah, our Sugar Shack...","[Verse 1]<br/>Oh, there's a crazy little shack<br/>Beyond the tracks<br/>And everybody calls it<br/>The Sugar Shack<br/><br/>[Pre-Chorus 1]<br/>Well, it's just a coffeehouse<br/>And it's made out of wood<br/>Expresso coffee tastes<br/>Mighty good<br/>That's not the reason why<br/>I've gotta get back<br/><br/>[Chorus]<br/>Oh, to that Sugar Shack<br/>Whoa, baby, to that Sugar Shack<br/><br/>[Verse 2]<br/>Oh, there's this cute little girlie<br/>She's a-working there<br/>A black leotard<br/>And her feet are bare<br/><br/>[Pre-Chorus 2]<br/>I'm gonna drink a lot of coffee<br/>Spend a little cash<br/>Make that girl love me<br/>When I put on some trash<br/>You can understand why<br/>I've gotta get back<br/> [Chorus]<br/>Oh, to that Sugar Shack<br/>Whoa, baby, to that Sugar Shack<br/>Yeah, honey, to that Sugar Shack<br/>Whoa, yes, to that Sugar Shack<br/><br/>[Verse 3]<br/>And now that Sugar Shack queen<br/>Is a-married to me, yeah, yeah<br/>We just sit around and dream<br/>Of those old memories<br/><br/>[Pre-Chorus 3]<br/>Ah, but one of these days<br/>I'm gonna lay down tracks<br/>In the direction<br/>Of that Sugar Shack<br/>Just me and her, yes<br/>We're gonna go back<br/><br/>[Outro]<br/>Oh, to that Sugar Shack<br/>Whoa, oh, to that Sugar Shack<br/>Yeah, honey, to our Sugar Shack<br/>Yeah, yeah, yeah, our Sugar Shack..."
123516,I Want to Hold Your Hand,1963-11-29,586,The Beatles,1964,"Oh, yeah, I'll tell you something I think you'll understand When I'll say that something I wanna hold your hand I wanna hold your hand I wanna hold your hand Oh, please, say to meYou'll let me be your manAnd please, say to meYou'll let me hold your hand Now, let me hold your handI wanna hold your hand And when I touch youI feel happy insideIt's such a feeling that, my loveI can't hideI can't hideI can't hide Yeah, you Got that something I think you'll understand When I'll Say that something I want to hold your hand I wanna hold your hand I wanna hold your hand And when I touch youI feel happy insideIt's such a feeling that, my loveI can't hideI can't hideI can't hide Yeah, you Got that something I think you'll understand When I'll Feel that something I wanna hold your hand I wanna hold your hand I wanna hold your hand I wanna hold your hand","[Verse 1: Paul McCartney & John Lennon]<br/>Oh, yeah, I'll tell you something<br/>I think you'll understand<br/>When I'll say that something<br/>I wanna hold your hand<br/><br/>[Chorus: Paul McCartney & John Lennon]<br/>I wanna hold your hand<br/>I wanna hold your hand<br/><br/>[Verse 2: Paul McCartney & John Lennon]<br/>Oh, please, say to meYou'll let me be your manAnd please, say to meYou'll let me hold your hand<br/><br/>[Chorus: Paul McCartney & John Lennon]<br/>Now, let me hold your handI wanna hold your hand<br/><br/>[Bridge: Paul McCartney & John Lennon]<br/>And when I touch youI feel happy insideIt's such a feeling that, my loveI can't hideI can't hideI can't hide<br/> [Verse 3: Paul McCartney & John Lennon]<br/>Yeah, you<br/>Got that something<br/>I think you'll understand<br/>When I'll<br/>Say that something<br/>I want to hold your hand<br/><br/>[Chorus: Paul McCartney & John Lennon]<br/>I wanna hold your hand<br/>I wanna hold your hand<br/><br/>[Bridge: Paul McCartney & John Lennon]<br/>And when I touch youI feel happy insideIt's such a feeling that, my loveI can't hideI can't hideI can't hide<br/><br/>[Verse 4: Paul McCartney & John Lennon]<br/>Yeah, you<br/>Got that something<br/>I think you'll understand<br/>When I'll<br/>Feel that something<br/>I wanna hold your hand<br/> [Chorus: Paul McCartney & John Lennon]<br/>I wanna hold your hand<br/>I wanna hold your hand<br/>I wanna hold your hand"
370364,Wooly Bully,NA,121116,Sam the Sham and the Pharaohs,1965,"Uno, dosOne, two, tres, cuatro Yes, Wooly Bully Watch it now, watch it Here he come, here he come Watch it now, he git ya Matty told Hatty about a thing she saw Had two big horns and a wooly jaw Wooly Bully, Wooly Bully, yeah, drive Wooly Bully, Wooly Bully, Wooly Bully Hatty told Matty, ""Let's don't take no chance Let's not be L-seven, come and learn to dance"" Wooly Bully, Wooly Bully Wooly Bully, Wooly Bully, Wooly Bully Watch it now, watch it, watch it, watch it Yeah Yeah, drive, drive, drive Matty told Hatty, ""That's the thing to do Get you someone really pull the wool with you"" Wooly Bully, Wooly Bully Wooly Bully, Wooly Bully, Wooly Bully Watch it now, watch it, here he come You got it, you got it","[Intro]<br/>Uno, dosOne, two, tres, cuatro<br/>Yes, Wooly Bully<br/>Watch it now, watch it<br/>Here he come, here he come<br/>Watch it now, he git ya<br/><br/>[Verse 1]<br/>Matty told Hatty about a thing she saw<br/>Had two big horns and a wooly jaw<br/>Wooly Bully, Wooly Bully, yeah, drive<br/>Wooly Bully, Wooly Bully, Wooly Bully<br/><br/>[Verse 2]<br/>Hatty told Matty, ""Let's don't take no chance<br/>Let's not be L-seven, come and learn to dance""<br/>Wooly Bully, Wooly Bully<br/>Wooly Bully, Wooly Bully, Wooly Bully<br/><br/>[Bridge]<br/>Watch it now, watch it, watch it, watch it<br/>Yeah<br/>Yeah, drive, drive, drive<br/><br/>[Verse 3]<br/>Matty told Hatty, ""That's the thing to do<br/>Get you someone really pull the wool with you""<br/>Wooly Bully, Wooly Bully<br/>Wooly Bully, Wooly Bully, Wooly Bully<br/> [Outro]<br/>Watch it now, watch it, here he come<br/>You got it, you got it"
836065,Ballad of the Green Berets,NA,352053,Barry Sadler,1966,"Fighting soldiers from the skyFearless men who jump and die Men who mean just what they say The brave men of the Green Beret Silver wings upon their chest These are men, America's best One hundred men will test today But only three win the Green Beret Trained to live off nature's land Trained in combat hand to hand Men who fight by night and day Courage take from the Green Beret Silver wings upon their chest These are men, America's best One hundred men will test today But only three win the Green Beret Back at home a young wife waits Her Green Beret has met his fate He had died for those oppressed Leaving her this last request Put silver wings on my son's chest Make him one of America's best He'll be a man they'll test one day Have him win the Green Beret","[Verse 1]<br/>Fighting soldiers from the skyFearless men who jump and die<br/>Men who mean just what they say<br/>The brave men of the Green Beret<br/><br/>[Chorus]<br/>Silver wings upon their chest<br/>These are men, America's best<br/>One hundred men will test today<br/>But only three win the Green Beret<br/><br/>[Verse 2]<br/>Trained to live off nature's land<br/>Trained in combat hand to hand<br/>Men who fight by night and day<br/>Courage take from the Green Beret<br/><br/>[Chorus]<br/>Silver wings upon their chest<br/>These are men, America's best<br/>One hundred men will test today<br/>But only three win the Green Beret<br/><br/>[Verse 3]<br/>Back at home a young wife waits<br/>Her Green Beret has met his fate<br/>He had died for those oppressed<br/>Leaving her this last request<br/> [Chorus]<br/>Put silver wings on my son's chest<br/>Make him one of America's best<br/>He'll be a man they'll test one day<br/>Have him win the Green Beret"
1182823,To Sir with Love,NA,133583,Lulu,1967,"Those schoolgirl days Of telling tales and biting nails are gone But in my mind I know they will still live on and on, and on But how do you thank someoneWho has taken you from crayons to perfume? It isn't easy, but I'll try I'll try If you wanted the skyWrite across the sky in lettersThat would soar a thousand feet high""To Sir, with love"" The time has come For closing books and long last looks must end And as I leave I know that I am leaving my best friend A friend who taught me right from wrong And weak from strong, that's a lot to learn What, what can I give you in return? Oh, oh If you wanted the moon I would try to make a start But I would rather you let me give my heart To Sir, with love If you wanted the moon I would try to make a start But I would rather you let me give my heart To Sir, with love","[Verse 1]<br/>Those schoolgirl days<br/>Of telling tales and biting nails are gone<br/>But in my mind<br/>I know they will still live on and on, and on<br/><br/>[Pre-Chorus]<br/>But how do you thank someoneWho has taken you from crayons to perfume?<br/>It isn't easy, but I'll try<br/>I'll try<br/><br/>[Chorus]<br/>If you wanted the skyWrite across the sky in lettersThat would soar a thousand feet high""To Sir, with love""<br/><br/>[Verse 2]<br/>The time has come<br/>For closing books and long last looks must end<br/>And as I leave<br/>I know that I am leaving my best friend<br/><br/>[Pre-Chorus]<br/>A friend who taught me right from wrong<br/>And weak from strong, that's a lot to learn<br/>What, what can I give you in return?<br/>Oh, oh<br/> [Chorus]<br/>If you wanted the moon<br/>I would try to make a start<br/>But I would rather you let me give my heart<br/>To Sir, with love<br/>If you wanted the moon<br/>I would try to make a start<br/>But I would rather you let me give my heart<br/>To Sir, with love"
